AGE_REF,BLS_URBN,EDUC_REF,FAM_SIZE,FAM_TYPE,MARITAL1,NO_EARNR,PERSLT18,QINTRVMO,QINTRVYR,REGION,SEX_REF,TOTEXPPQ,FDHOMEPQ,FDAWAYPQ,ALCBEVPQ,HOUSPQ,SHELTPQ,APPARPQ,TRANSPQ,HEALTHPQ,ENTERTPQ,EDUCAPQ,TOBACCPQ,CUID,FINCBTXM,HIGH_EDU,quarter,GROCERPQ,food_home_pq,food_away_pq,food_total_pq,TOTEXPPQ_M,food_total_m,food_home_m,food_away_m,HOUSPQ_M,SHELTPQ_M,TRANSPQ_M,HEALTHPQ_M,EDUCAPQ_M,ENTERTPQ_M,APPARPQ_M,ALCBEVPQ_M,TOBACCPQ_M,FINCBTXM_M,share_food,share_food_home,share_food_away,share_housing,share_shelter,share_transport,share_health,share_education,share_entertainment,share_apparel,share_alcohol,share_tobacco,share_others,food_share_engel,oecd_scale,percapita_exp_m
63,1,15,1,8,3,1,0,8,2023,2,2,2854.1333,693.3333,173.3333,173.3333,1453.0,1200.0,20.0,100.0,0.0,0.0,0.0,0.0,543258,20824.2,15,233,,693.3333,173.3333,866.6666,951.3777666666666,288.8888666666667,231.1111,57.77776666666667,484.3333333333333,400.0,33.333333333333336,0.0,0.0,0.0,6.666666666666667,57.77776666666667,0.0,1735.3500000000001,0.3036531615394418,0.24292253623893462,0.06073062530050717,0.5090862434491059,0.42044287139637104,0.03503690594969759,0.0,0.0,0.0,0.007007381189939517,0.06073062530050717,0.0,0.08448568257130806,0.3036531615394418,1.0,951.3777666666666
60,1,14,3,9,3,1,0,8,2023,3,1,11246.2333,693.3333,866.6667,216.6667,3638.3333,2590.3333,0.0,1950.6667,1598.0,176.0,0.0,0.0,543110,143284.4,16,233,,693.3333,866.6667,1560.0,3748.7444333333333,520.0,231.1111,288.8889,1212.7777666666666,863.4444333333332,650.2222333333333,532.6666666666666,0.0,58.666666666666664,0.0,72.22223333333334,0.0,11940.366666666667,0.13871311028199992,0.06165026827248907,0.07706284200951086,0.3235157232599825,0.23032896712181844,0.17345066992341338,0.14209201937861274,0.0,0.01564968423694358,0.0,0.019265712725344226,0.0,0.18731308019370363,0.13871311028199992,2.4,1561.9768472222222
28,1,12,3,6,5,1,2,8,2023,2,1,9807.4334,1386.6667,288.6667,98.0,3407.0,2554.0,400.0,1841.0,100.0,600.0,0.0,0.0,543096,86069.0,12,233,,1386.6667,288.6667,1675.3334,3269.1444666666666,558.4444666666667,462.22223333333335,96.22223333333334,1135.6666666666667,851.3333333333334,613.6666666666666,33.333333333333336,0.0,200.0,133.33333333333334,32.666666666666664,0.0,7172.416666666667,0.17082281690538934,0.14138935677095701,0.029433460134432318,0.34738956269639315,0.26041471767730795,0.18771475929675951,0.010196347598954892,0.0,0.061178085593729344,0.04078539039581957,0.009992420646975793,0.0,0.17192061686597837,0.17082281690538934,2.0,1634.5722333333333
59,1,13,2,1,1,2,0,8,2023,4,2,20294.4001,832.0,472.3333,206.0,6582.6667,4765.6667,266.6667,3851.5,1605.3333,1055.0,0.0,0.0,543090,175116.2,13,233,,832.0,472.3333,1304.3333,6764.800033333333,434.77776666666665,277.3333333333333,157.44443333333334,2194.2222333333334,1588.5555666666667,1283.8333333333333,535.1111,0.0,351.6666666666667,88.88889999999999,68.66666666666667,0.0,14593.016666666668,0.06427060142566127,0.04099653086074715,0.023274070564914113,0.3243587722506762,0.23482668502233778,0.1897814165987592,0.0791022790567729,0.0,0.051984783723663754,0.013139915379908175,0.010150583362156147,0.0,0.2672116482024023,0.06427060142566127,1.7,3979.2941372549017
30,1,13,5,2,1,2,3,8,2023,3,1,8297.0001,1733.33325,312.0,0.0,2031.6667,927.6667,600.0,1155.0,563.3333,470.0,0.0,0.0,543139,67000.0,13,233,,1733.33325,312.0,2045.33325,2765.6666999999998,681.77775,577.77775,104.0,677.2222333333333,309.22223333333335,385.0,187.77776666666668,0.0,156.66666666666666,200.0,0.0,0.0,5583.333333333333,0.24651479153290598,0.20891083875002003,0.037603952782885953,0.24486762390180036,0.11180748328543472,0.13920694059049127,0.0678960218404722,0.0,0.0566469801537064,0.07231529381324221,0.0,0.0,0.17255234816738163,0.24651479153290598,3.2,864.2708437499999
73,1,11,2,1,1,0,0,8,2023,1,1,9335.0,579.6667,466.6667,0.0,2935.0,1693.0,33.3333,1807.0,2410.0,430.0,0.0,0.0,543184,43558.0,11,233,,579.6667,466.6667,1046.3334,3111.6666666666665,348.7778,193.22223333333332,155.55556666666666,978.3333333333334,564.3333333333334,602.3333333333334,803.3333333333334,0.0,143.33333333333334,11.1111,0.0,0.0,3629.8333333333335,0.11208713444027853,0.06209605784681307,0.04999107659346545,0.31440814140332085,0.1813604713444028,0.19357257632565616,0.258168184252812,0.0,0.046063202999464384,0.0035707873594001075,0.0,0.0,0.07212997321906789,0.11208713444027853,1.7,1830.392156862745
51,1,11,4,7,3,3,1,8,2023,3,2,10330.3333,1040.0,1733.3333,0.0,3135.0,2426.0,233.3333,2710.0,140.0,172.0,0.0,0.0,543162,65970.0,13,233,,1040.0,1733.3333,2773.3333000000002,3443.4444333333336,924.4444333333334,346.6666666666667,577.7777666666667,1045.0,808.6666666666666,903.3333333333334,46.666666666666664,0.0,57.333333333333336,77.77776666666666,0.0,0.0,5497.5,0.268465035876432,0.10067438966369072,0.16779064621274126,0.30347520345737533,0.23484237435010927,0.26233422691211716,0.013552321685496825,0.0,0.016649995213610387,0.02258719958241812,0.0,0.0,0.1129360172725501,0.268465035876432,2.9,1187.3946321839082
55,1,14,3,3,1,2,1,8,2023,3,1,9368.6667,693.3333,693.3333,0.0,3146.6667,1366.6667,266.6667,1742.0,286.6667,700.0,0.0,0.0,543160,120254.2,14,233,,693.3333,693.3333,1386.6666,3122.8889,462.2222,231.1111,231.1111,1048.8889000000001,455.55556666666666,580.6666666666666,95.55556666666666,0.0,233.33333333333334,88.88889999999999,0.0,0.0,10021.183333333332,0.1480110931900267,0.07400554659501335,0.07400554659501335,0.3358713465599113,0.14587632837872225,0.1859389447593434,0.030598452178899692,0.0,0.07471714198136646,0.028463676693717792,0.0,0.0,0.1963993446367347,0.1480110931900267,2.2,1419.4949545454544
63,1,12,4,9,3,1,2,8,2023,2,2,12147.3667,1733.33325,0.0,86.6667,4351.6667,2783.6667,266.6667,857.0,892.0,252.0,0.0,0.0,543193,131200.0,16,233,,1733.33325,0.0,1733.33325,4049.1222333333335,577.77775,577.77775,0.0,1450.5555666666667,927.8889,285.6666666666667,297.3333333333333,0.0,84.0,88.88889999999999,28.888900000000003,0.0,10933.333333333334,0.14269209885628956,0.14269209885628956,0.0,0.3582395104611438,0.22915803636684484,0.07055026996097846,0.07343155286486905,0.0,0.020745236908012336,0.021952634392769253,0.007134608029903304,0.0,0.3052540885260343,0.14269209885628956,2.7,1499.6749012345679
25,1,15,2,1,1,2,0,8,2023,4,1,7749.8334,520.0,330.0,0.0,2762.3333,2617.3333,66.6667,1490.0,310.0,52.0,0.0,0.0,543394,25002.0,15,233,,520.0,330.0,850.0,2583.2778000000003,283.3333333333333,173.33333333333334,110.0,920.7777666666666,872.4444333333332,496.6666666666667,103.33333333333333,0.0,17.333333333333332,22.222233333333335,0.0,0.0,2083.5,0.10967977711624095,0.06709821658875918,0.042581560527481785,0.35643776548796513,0.33772768586225344,0.19226219753317533,0.04000085988945259,0.0,0.006709821658875918,0.008602339761265062,0.0,0.0,0.2863072385530251,0.10967977711624095,1.7,1519.5751764705885
26,1,13,2,9,5,0,0,8,2023,2,2,2405.6667,520.0,173.3333,0.0,916.0,200.0,0.0,511.0,3.0,115.0,0.0,0.0,543375,8820.0,13,233,,520.0,173.3333,693.3333,801.8889,231.1111,173.33333333333334,57.77776666666667,305.3333333333333,66.66666666666667,170.33333333333334,1.0,0.0,38.333333333333336,0.0,0.0,0.0,735.0,0.2882083789911545,0.21615629463549543,0.07205208435565909,0.380767626704065,0.08313703639826747,0.2124151279975734,0.001247055545974012,0.0,0.0478037959290038,0.0,0.0,0.0,0.06955801483222923,0.2882083789911545,1.7,471.6993529411765
27,1,10,4,3,1,1,2,8,2023,4,2,7575.6667,1386.6667,520.0,0.0,2431.0,1781.0,176.6667,1493.0,1040.0,62.0,0.0,0.0,543399,44760.0,10,233,,1386.6667,520.0,1906.6667,2525.2222333333334,635.5555666666667,462.22223333333335,173.33333333333334,810.3333333333334,593.6666666666666,497.6666666666667,346.6666666666667,0.0,20.666666666666668,58.8889,0.0,0.0,3730.0,0.25168302348887656,0.18304220010101555,0.06864082338786104,0.3208958493382503,0.235094820103424,0.19707836407322407,0.13728164677572208,0.0,0.008184098173168047,0.023320284140800437,0.0,0.0,0.061556734009958536,0.25168302348887656,2.7,935.2674938271605
77,1,16,2,1,1,0,0,8,2023,2,1,8093.0,1040.0,346.6667,0.0,1655.6667,852.6667,26.6667,1622.0,1687.0,235.0,0.0,0.0,543435,193083.5,16,233,,1040.0,346.6667,1386.6667,2697.6666666666665,462.22223333333335,346.6666666666667,115.55556666666666,551.8889,284.22223333333335,540.6666666666666,562.3333333333334,0.0,78.33333333333333,8.8889,0.0,0.0,16090.291666666666,0.17134149264796739,0.12850611639688622,0.042835376251081185,0.20458009390831586,0.10535854442110466,0.20042011614975905,0.20845174842456446,0.0,0.02903743976275794,0.0032950327443469667,0.0,0.0,0.18287407636228825,0.17134149264796739,1.7,1586.862745098039
41,1,12,1,8,5,1,0,8,2023,2,1,7840.5,866.6667,433.3333,0.0,1880.0,1245.0,0.0,2251.0,190.6667,80.0,0.0,0.0,543430,65000.0,12,233,,866.6667,433.3333,1300.0,2613.5,433.3333333333333,288.8889,144.44443333333334,626.6666666666666,415.0,750.3333333333334,63.555566666666664,0.0,26.666666666666668,0.0,0.0,0.0,5416.666666666667,0.16580575218417193,0.11053717237421082,0.0552685798099611,0.2397806262355717,0.1587908934379185,0.2870990370512085,0.024318181238441424,0.0,0.01020343090364135,0.0,0.0,0.0,0.2727929723869651,0.16580575218417193,1.0,2613.5
76,1,16,2,1,1,0,0,8,2023,4,1,7395.3333,1386.6667,260.0,0.0,3481.3333,2684.3333,13.3333,1070.0,838.0,346.0,0.0,0.0,543429,46898.0,16,233,,1386.6667,260.0,1646.6667,2465.1111,548.8889,462.22223333333335,86.66666666666667,1160.4444333333333,894.7777666666666,356.6666666666667,279.3333333333333,0.0,115.33333333333333,4.4444333333333335,0.0,0.0,3908.1666666666665,0.222662946104133,0.1875056395362194,0.03515730656791358,0.47074731574302403,0.3629766490713812,0.14468583856795203,0.11331470347658298,0.0,0.046786261817300376,0.0018029342910075466,0.0,0.0,0.0,0.222662946104133,1.7,1450.0653529411766
63,1,12,2,1,1,0,0,8,2023,2,2,20767.3333,1100.0,2340.00005,311.66675000000004,7200.0,3888.0,410.0,1985.0,1546.0,1304.5,0.0,0.0,543360,87694.0,15,233,,1100.0,2340.00005,3440.00005,6922.444433333333,1146.6666833333334,366.6666666666667,780.0000166666667,2400.0,1296.0,661.6666666666666,515.3333333333334,0.0,434.8333333333333,136.66666666666666,103.88891666666667,0.0,7307.833333333333,0.16564476528144326,0.052967802081743454,0.1126769631996998,0.3466983408986844,0.18721710408528958,0.09558280648387339,0.07444383819852307,0.0,0.06281499801421302,0.019742544412286192,0.015007547935872924,0.0,0.2200651587751038,0.16564476528144326,1.7,4072.026137254902
59,1,12,3,9,3,1,0,8,2023,3,2,10697.8333,1733.33325,866.6667,0.0,2690.0,1614.0,0.0,828.0,2600.0,387.0,0.0,0.0,543306,79101.0,15,233,,1733.33325,866.6667,2599.99995,3565.9444333333336,866.66665,577.77775,288.8889,896.6666666666666,538.0,276.0,866.6666666666666,0.0,129.0,0.0,0.0,0.0,6591.75,0.24303986396946378,0.1620265713057989,0.08101329266366489,0.251452787173268,0.15087167230396084,0.0773988504756379,0.2430398686433074,0.0,0.03617554967883076,0.0,0.0,0.0,0.1488930800594922,0.24303986396946378,2.4,1485.8101805555557
60,1,15,2,1,1,2,0,8,2023,2,1,15443.6666,1733.33325,1733.3333,0.0,5472.0,3410.0,666.6667,1233.3333,1710.0,656.0,0.0,0.0,543299,158272.8,15,233,,1733.33325,1733.3333,3466.66655,5147.888866666667,1155.5555166666666,577.77775,577.7777666666667,1824.0,1136.6666666666667,411.1111,570.0,0.0,218.66666666666666,222.22223333333332,0.0,0.0,13189.4,0.22447172940135857,0.11223586308189272,0.11223586631946587,0.35432000325622154,0.22080248740930472,0.07986013502777896,0.11072500101756923,0.0,0.04247695945469322,0.043167643880631296,0.0,0.0,0.14497852796174715,0.22447172940135857,1.7,3028.1699215686276
30,1,15,1,8,5,1,0,8,2023,3,1,7389.8333,485.3333,346.6667,173.3333,3190.0,2690.0,166.6667,528.0,200.0,74.0,0.0,0.0,543291,70234.8,15,233,,485.3333,346.6667,832.0,2463.2777666666666,277.3333333333333,161.77776666666668,115.55556666666666,1063.3333333333333,896.6666666666666,176.0,66.66666666666667,0.0,24.666666666666668,55.555566666666664,57.77776666666667,0.0,5852.900000000001,0.11258711343326241,0.06567581165870143,0.046911301774561,0.43167414886070565,0.3640136239609086,0.07144951429418578,0.027064209959918855,0.0,0.010013757685169976,0.022553512810634037,0.023455644121228015,0.0,0.30120209883489524,0.11258711343326241,1.0,2463.2777666666666
32,1,13,1,8,5,1,0,8,2023,3,1,20026.6667,1040.0,2166.6667,311.66675000000004,6331.3333,4384.3333,400.0,2348.0,0.0,1304.5,0.0,0.0,543285,151400.0,13,233,,1040.0,2166.6667,3206.6667,6675.555566666667,1068.8889000000001,346.6666666666667,722.2222333333334,2110.4444333333336,1461.4444333333333,782.6666666666666,0.0,0.0,434.8333333333333,133.33333333333334,103.88891666666667,0.0,12616.666666666666,0.16011984161098564,0.051930758901579964,0.10818908270940567,0.31614513762292756,0.21892476494852736,0.1172436749047209,0.0,0.0,0.06513814902606832,0.019973368808299988,0.015562587357585575,0.0,0.30581724066941207,0.16011984161098564,1.0,6675.555566666667
29,1,14,2,1,1,2,0,8,2023,4,1,13944.9054,693.3333,693.3333,173.3333,5136.0,3776.0,0.0,890.0,1400.0,1012.0,0.0,0.0,543270,195226.6,16,233,,693.3333,693.3333,1386.6666,4648.3018,462.2222,231.1111,231.1111,1712.0,1258.6666666666667,296.6666666666667,466.6666666666667,0.0,337.3333333333333,0.0,57.77776666666667,0.0,16268.883333333333,0.0994389391841984,0.0497194695920992,0.0497194695920992,0.36830655014698055,0.2707798935660044,0.06382259143902116,0.10039508765688722,0.0,0.0725713062205499,0.0,0.012429865605255379,0.0,0.2830356597471074,0.0994389391841984,1.7,2734.2951764705886
71,1,12,1,8,3,0,0,8,2023,1,1,6451.6667,277.3333,216.6667,0.0,3955.6667,3776.6667,0.0,930.0,931.0,0.0,0.0,0.0,543439,129113.3,12,233,,277.3333,216.6667,494.0,2150.5555666666664,164.66666666666666,92.44443333333334,72.22223333333334,1318.5555666666667,1258.8889000000001,310.0,310.3333333333333,0.0,0.0,0.0,0.0,0.0,10759.441666666668,0.07656936152637892,0.04298630305871195,0.033583058467666974,0.6131232259719803,0.5853784573217338,0.14414879801524777,0.14430379672279103,0.0,0.0,0.0,0.0,0.0,0.021854817763601875,0.07656936152637892,1.0,2150.5555666666664
35,2,13,7,4,1,2,4,8,2023,2,1,15198.9999,1733.33325,2340.00005,0.0,4142.0,3059.0,266.6667,2257.0,620.0,264.0,0.0,0.0,543355,88671.0,13,233,,1733.33325,2340.00005,4073.3333000000002,5066.3333,1357.7777666666668,577.77775,780.0000166666667,1380.6666666666667,1019.6666666666666,752.3333333333334,206.66666666666666,0.0,88.0,88.88889999999999,0.0,0.0,7389.25,0.2680000872952174,0.1140425857888189,0.15395750150639848,0.27251793060410506,0.20126324232688492,0.14849661259620114,0.04079215764716203,0.0,0.01736956390137222,0.017545016234916874,0.0,0.0,0.23527863172102514,0.2680000872952174,4.4,1151.4393863636362
68,1,13,2,1,1,1,0,8,2023,2,2,8344.3335,693.3333,1733.3333,173.3333,2494.6667,1125.6667,66.6667,600.0,1430.0,272.0,0.0,0.0,543335,94958.0,13,233,,693.3333,1733.3333,2426.6666,2781.4445,808.8888666666667,231.1111,577.7777666666667,831.5555666666668,375.22223333333335,200.0,476.6666666666667,0.0,90.66666666666667,22.222233333333335,57.77776666666667,0.0,7913.166666666667,0.29081610891990356,0.08309031512223235,0.2077257937976712,0.2989653637405552,0.13490193075336696,0.07190508385121472,0.17137378317872842,0.0,0.032596971345884004,0.007989457755972961,0.02077257578451293,0.0,0.10558065542322814,0.29081610891990356,1.7,1636.1438235294117
42,1,12,4,9,3,2,2,8,2023,1,2,7845.6999,1733.33325,1733.3333,0.0,1608.0,500.0,0.0,1805.0,395.0,80.0,0.0,0.0,543331,29981.2,12,233,,1733.33325,1733.3333,3466.66655,2615.2333,1155.5555166666666,577.77775,577.7777666666667,536.0,166.66666666666666,601.6666666666666,131.66666666666666,0.0,26.666666666666668,0.0,0.0,0.0,2498.4333333333334,0.4418556144366419,0.2209278040318621,0.22092781040477985,0.20495303420922334,0.06372917730386297,0.23006233006694532,0.050346050070051745,0.0,0.010196668368618076,0.0,0.0,0.0,0.06258630284851951,0.4418556144366419,2.7,968.6049259259258
63,1,12,2,1,1,1,0,9,2023,3,1,4812.9167,260.0,736.6667,0.0,1803.6667,11.6667,0.0,375.0,450.0,107.0,0.0,0.0,544381,73747.0,14,233,,260.0,736.6667,996.6667,1604.3055666666667,332.22223333333335,86.66666666666667,245.55556666666666,601.2222333333333,3.8889,125.0,150.0,0.0,35.666666666666664,0.0,0.0,0.0,6145.583333333333,0.2070816434450237,0.054021296483273855,0.15306034696174983,0.37475543676041595,0.0024240394603131194,0.07791533146626037,0.09349839775951244,0.0,0.022231841245039623,0.0,0.0,0.0,0.2245173493237479,0.2070816434450237,1.7,943.7091568627451
30,1,16,2,1,1,2,0,9,2023,4,2,10248.6167,866.6667,1153.3333,96.6667,3153.0,2533.0,450.0,660.0,148.0,1121.0,0.0,0.0,544397,284310.5,16,233,,866.6667,1153.3333,2020.0,3416.205566666667,673.3333333333334,288.8889,384.44443333333334,1051.0,844.3333333333334,220.0,49.333333333333336,0.0,373.6666666666667,150.0,32.222233333333335,0.0,23692.541666666668,0.19709977054757058,0.0845642612431783,0.11253550930439227,0.30765127551311383,0.24715530633514665,0.06439893493138445,0.014440973287643785,0.0,0.10938061523951813,0.043908364725943935,0.009432170489896455,0.0,0.25368789526492874,0.19709977054757058,1.7,2009.53268627451
43,1,15,4,9,5,1,3,9,2023,2,1,3535.6667,693.3333,216.6667,0.0,1171.0,661.0,123.3333,685.0,143.0,106.0,0.0,0.0,544448,32326.0,15,233,,693.3333,216.6667,910.0,1178.5555666666667,303.3333333333333,231.1111,72.22223333333334,390.3333333333333,220.33333333333334,228.33333333333334,47.666666666666664,0.0,35.333333333333336,41.1111,0.0,0.0,2693.8333333333335,0.2573772013068992,0.1960969058537107,0.061280295453188506,0.3311963766267901,0.18695201105918724,0.19373998120354502,0.040444988776798446,0.0,0.029980201470913535,0.0348826149252134,0.0,0.0,0.1123786356898403,0.2573772013068992,2.5,471.4222266666667
26,1,13,1,8,5,1,0,9,2023,4,1,2365.9167,138.6667,216.6667,21.6667,988.0,880.0,66.6667,450.0,80.0,32.0,0.0,0.0,544445,38000.0,13,233,,138.6667,216.6667,355.3334,788.6389,118.44446666666666,46.22223333333333,72.22223333333334,329.3333333333333,293.3333333333333,150.0,26.666666666666668,0.0,10.666666666666666,22.222233333333335,7.222233333333333,0.0,3166.6666666666665,0.15018846606053374,0.058610136189494746,0.09157832987103899,0.417597119966227,0.3719488517917811,0.19020111739352447,0.03381353198107102,0.0,0.013525412792428405,0.02817795740653084,0.00915784566717839,0.0,0.1573385487325062,0.15018846606053374,1.0,788.6389
72,1,15,2,1,1,0,0,9,2023,2,2,2761.0,173.3333,130.0,0.0,1130.6667,640.6667,16.6667,390.0,732.0,0.0,0.0,0.0,544443,59613.6,15,233,,173.3333,130.0,303.3333,920.3333333333334,101.11110000000001,57.77776666666667,43.333333333333336,376.8889,213.55556666666666,130.0,244.0,0.0,0.0,5.5555666666666665,0.0,0.0,4967.8,0.10986356392611372,0.06277917421224194,0.047084389713871785,0.4095134733792104,0.23204154291923215,0.14125316914161534,0.2651213328504165,0.0,0.0,0.006036472292647591,0.0,0.0,0.06821198840999643,0.10986356392611372,1.7,541.3725490196078
76,1,14,1,8,3,0,0,9,2023,3,2,2490.0,104.0,130.0,0.0,1499.0,723.0,0.0,260.0,165.0,124.0,0.0,0.0,544439,2765.0,14,233,,104.0,130.0,234.0,830.0,78.0,34.666666666666664,43.333333333333336,499.6666666666667,241.0,86.66666666666667,55.0,0.0,41.333333333333336,0.0,0.0,0.0,230.41666666666666,0.09397590361445783,0.041767068273092366,0.052208835341365466,0.6020080321285141,0.29036144578313255,0.10441767068273093,0.06626506024096386,0.0,0.0497991967871486,0.0,0.0,0.0,0.08353413654618469,0.09397590361445783,1.0,830.0
76,1,10,1,8,2,0,0,9,2023,3,2,968.3333,0.0,151.6667,0.0,356.6667,166.6667,0.0,29.0,431.0,0.0,0.0,0.0,544433,20939.0,10,233,,0.0,151.6667,151.6667,322.77776666666665,50.555566666666664,0.0,50.555566666666664,118.88889999999999,55.555566666666664,9.666666666666666,143.66666666666666,0.0,0.0,0.0,0.0,0.0,1744.9166666666667,0.15662654583912378,0.0,0.15662654583912378,0.36833051181860627,0.17211707993518346,0.02994836591904874,0.4450946796934485,0.0,0.0,0.0,0.0,0.0,0.0,0.15662654583912378,1.0,322.77776666666665
78,1,12,1,8,3,1,0,9,2023,3,2,3477.6167,225.3333,0.0,0.0,922.3333,208.3333,0.0,1295.0,722.0,115.0,0.0,0.0,544426,23208.0,12,233,,225.3333,0.0,225.3333,1159.2055666666668,75.11110000000001,75.11110000000001,0.0,307.44443333333334,69.44443333333334,431.6666666666667,240.66666666666666,0.0,38.333333333333336,0.0,0.0,0.0,1934.0,0.06479532376296675,0.06479532376296675,0.0,0.26521994215176153,0.05990691843641077,0.3723814645817637,0.20761344975137713,0.0,0.03306862426787863,0.0,0.0,0.0,0.05692119548425234,0.06479532376296675,1.0,1159.2055666666668
75,1,16,2,1,1,0,0,9,2023,4,1,3392.3333,693.3333,0.0,159.0,1380.0,1000.0,0.0,250.0,910.0,0.0,0.0,0.0,544406,257620.0,16,233,,693.3333,0.0,693.3333,1130.7777666666666,231.1111,231.1111,0.0,460.0,333.3333333333333,83.33333333333333,303.3333333333333,0.0,0.0,0.0,53.0,0.0,21468.333333333332,0.20438242315399846,0.20438242315399846,0.0,0.40679965025842246,0.2947823552597264,0.0736955888149316,0.26825194328635105,0.0,0.0,0.0,0.0468703944862965,0.0,0.0,0.20438242315399846,1.7,665.1633921568628
40,1,15,2,1,1,2,0,9,2023,4,2,17510.2027,1213.3333,1083.3333,311.66675000000004,6302.0,5302.0,133.3333,2024.6667,410.0,313.0,0.0,0.0,544299,284310.5,15,233,,1213.3333,1083.3333,2296.6666,5836.734233333334,765.5555333333333,404.44443333333334,361.1111,2100.6666666666665,1767.3333333333333,674.8889,136.66666666666666,0.0,104.33333333333333,44.444433333333336,103.88891666666667,0.0,23692.541666666668,0.13116162270354528,0.06929293285679668,0.061868689846748606,0.35990445730248455,0.30279489568673007,0.11562782765501624,0.023414920262459324,0.0,0.01787529278573114,0.007614606311781873,0.01779915146270694,0.0,0.32660212151627466,0.13116162270354528,1.7,3433.373078431373
62,1,12,2,1,1,0,0,9,2023,1,1,3202.3333,693.3333,650.0,0.0,707.3333,258.3333,116.6667,300.0,570.0,60.0,0.0,0.0,544291,35744.8,12,233,,693.3333,650.0,1343.3333,1067.4444333333333,447.77776666666665,231.1111,216.66666666666666,235.77776666666668,86.11110000000001,100.0,190.0,0.0,20.0,38.8889,0.0,0.0,2978.7333333333336,0.41948578556766714,0.21650878751440394,0.20297699805326322,0.22088059978016655,0.08067033497106627,0.09368169140919841,0.17799521367747698,0.0,0.018736338281839682,0.03643177929043176,0.0,0.0,0.032788591993219485,0.41948578556766714,1.7,627.9084901960784
54,2,16,2,1,1,2,0,9,2023,2,1,32562.275,520.0,866.6667,21.6667,10606.86625,462.0,166.6667,3851.5,1426.0,445.0,0.0,0.0,544265,166001.0,16,233,,520.0,866.6667,1386.6667,10854.091666666667,462.22223333333335,173.33333333333334,288.8889,3535.622083333333,154.0,1283.8333333333333,475.3333333333333,0.0,148.33333333333334,55.555566666666664,7.222233333333333,0.0,13833.416666666666,0.042585068150182995,0.01596940017243881,0.02661566797774418,0.32574094561881806,0.014188197845512944,0.11828104762336168,0.04379300893441874,0.0,0.013666121301413984,0.005118398514845784,0.0006653926975311153,0.0,0.4501500171594277,0.042585068150182995,1.7,6384.759803921569
68,1,12,1,8,2,1,0,9,2023,4,1,3624.5,346.6667,173.3333,0.0,1299.6667,316.6667,0.0,400.0,238.3333,87.0,0.0,0.0,544263,207966.9,12,233,,346.6667,173.3333,520.0,1208.1666666666667,173.33333333333334,115.55556666666666,57.77776666666667,433.22223333333335,105.55556666666666,133.33333333333334,79.44443333333334,0.0,29.0,0.0,0.0,0.0,17330.575,0.14346806456062905,0.0956453855704235,0.04782267899020555,0.35857820389019174,0.08736838184577182,0.11036004966202236,0.06575618706028417,0.0,0.02400331080148986,0.0,0.0,0.0,0.29783418402538275,0.14346806456062905,1.0,1208.1666666666667
80,1,13,2,1,1,0,0,9,2023,2,2,4295.6667,693.3333,0.0,0.0,1505.6667,216.6667,66.6667,1200.0,690.0,80.0,0.0,0.0,544289,28522.0,13,233,,693.3333,0.0,693.3333,1431.8889,231.1111,231.1111,0.0,501.8889,72.22223333333334,400.0,230.0,0.0,26.666666666666668,22.222233333333335,0.0,0.0,2376.8333333333335,0.16140295521531037,0.16140295521531037,0.0,0.35050826918205735,0.05043843368946665,0.2793512820722334,0.1606269871915342,0.0,0.01862341880481556,0.01551952343043747,0.0,0.0,0.013967564103611663,0.16140295521531037,1.7,842.287588235294
39,1,15,4,3,1,1,2,9,2023,1,1,8193.9527,1040.0,0.0,0.0,4699.0,1583.0,266.6667,507.0,0.0,287.0,0.0,0.0,544347,284310.5,15,233,,1040.0,0.0,1040.0,2731.3175666666666,346.6666666666667,346.6666666666667,0.0,1566.3333333333333,527.6666666666666,169.0,0.0,0.0,95.66666666666667,88.88889999999999,0.0,0.0,23692.541666666668,0.12692287081422865,0.12692287081422865,0.0,0.5734717018808273,0.1931912543258884,0.06187489952193646,0.0,0.0,0.035025830695849636,0.032544329917842944,0.0,0.0,0.17016036716931493,0.12692287081422865,2.7,1011.599098765432
52,1,15,2,9,3,1,0,9,2023,3,2,10467.6666,746.6667,1866.6667,0.0,4384.0,3364.0,333.3333,1739.0,690.0,210.0,0.0,0.0,544346,45332.0,15,233,,746.6667,1866.6667,2613.3334,3489.2222,871.1111333333333,248.8889,622.2222333333333,1461.3333333333333,1121.3333333333333,579.6666666666666,230.0,0.0,70.0,111.11110000000001,0.0,0.0,3777.6666666666665,0.24965768397705748,0.07133076821533464,0.17832691576172285,0.4188134918244339,0.32137057173754463,0.1661306255206867,0.06591726947054274,0.0,0.02006177766494779,0.03184408834725401,0.0,0.0,0.047575063195077316,0.24965768397705748,1.7,2052.483647058824
68,1,15,1,8,2,1,0,9,2023,3,2,3591.4167,693.3333,390.0,0.0,1932.3333,1161.3333,0.0,130.0,0.0,134.0,0.0,0.0,544338,48902.0,15,233,,693.3333,390.0,1083.3333,1197.1389000000001,361.1111,231.1111,130.0,644.1111,387.1111,43.333333333333336,0.0,0.0,44.666666666666664,0.0,0.0,0.0,4075.1666666666665,0.30164511402979216,0.19305286963776716,0.108592244392025,0.5380420768216619,0.3233635629081972,0.03619741479734167,0.0,0.0,0.03731118140649064,0.0,0.0,0.0,0.08680421294471374,0.30164511402979216,1.0,1197.1389000000001
